y,a,c02,c03,c04,c05,c06,c07,n01,n02,n03,n04
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
1,1,3,0,1,0,0,0,3,0,0,0
0,1,0,2,0,0,0,0,1,0,0,0
0,0,4,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,0,0,0,0,0,1,0,22,0
0,0,0,2,0,0,1,0,1,0,0,0
0,1,0,1,1,0,0,0,2,0,0,0
1,0,0,0,0,0,0,0,2,0,0,0
0,0,0,1,0,0,1,0,1,0,98,0
0,1,0,1,1,0,1,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,1,49,91,0
1,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0,3,0,211,0
1,0,2,0,0,0,1,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,359,0
1,1,1,0,1,1,1,0,2,7,7,192
1,0,0,1,0,0,0,0,2,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,1,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,1,2,0,0,1,0,1,0,104,0
0,0,0,0,0,0,0,0,3,0,485,0
0,0,0,1,1,0,1,0,1,0,44,0
0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,2,0,0,1,0,0,0,27,0
0,1,3,0,0,0,0,0,3,0,110,0
0,0,0,2,0,0,0,0,0,0,87,0
1,0,1,2,0,0,0,0,2,0,130,0
0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,1,0,0,0
0,0,3,0,0,0,0,0,1,0,741,0
0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,2,0,0,0,0,0,0,26,0
0,1,0,0,0,0,0,0,1,0,523,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,3,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2,0,0,0
1,1,0,0,0,0,0,0,1,0,26,0
1,1,1,0,0,0,1,0,0,0,206,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,29,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,48,0
0,0,4,2,1,0,0,0,0,0,52,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,20,0
0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,2,0,0,0
1,0,0,1,1,0,1,0,0,3,0,0
0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,1,1,0,1,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,24,0
0,0,1,2,0,0,0,0,1,0,147,0
0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0,109,0
0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,30,0
0,0,1,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,12,0
1,0,2,0,0,0,1,0,2,72,152,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,2,0,0,0,0,1,0,19,0
1,0,0,0,0,0,0,0,1,0,6,0
0,0,0,2,0,0,1,0,0,7,39,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,1,1,0,208,0
0,0,0,2,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,1,3,0,540,0
0,0,2,0,1,0,1,0,1,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,2,0,0,1,0,1,19,142,0
1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,1,1,1,0,0,0
0,0,0,1,1,0,1,1,1,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,2,0,16,0
0,0,0,2,0,0,0,0,1,0,302,0
1,1,0,1,0,0,0,0,1,0,4,0
0,1,0,1,0,0,0,0,3,9,228,0
1,0,0,0,0,0,0,0,2,0,0,0
1,1,0,0,0,1,1,0,2,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,3,0,0,0,0,0,1,0,51,0
0,0,0,1,0,0,1,0,2,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,1,0,0,0,0
0,0,1,0,0,0,0,0,1,0,31,0
0,0,0,0,1,0,0,0,2,0,198,0
0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,1,0,26,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,3,2,0,0,0,0,1,0,0,0
1,0,1,0,1,0,1,0,1,0,305,0
0,0,0,0,1,1,0,0,1,0,0,388
1,0,1,2,0,0,1,0,2,0,203,0
1,0,1,1,0,0,1,0,0,0,2,0
1,0,0,1,0,0,0,0,2,96,222,0
0,0,2,1,0,0,1,0,1,0,0,0
0,0,1,0,0,0,1,0,1,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,20,0
0,1,2,0,0,0,0,0,3,51,50,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,98,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,1,0,0,97,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,1,0,160,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,83,0
0,1,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,71,0
0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,2,0
0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,3,0,0,0
1,0,1,0,1,0,0,0,0,0,0,0
1,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0
0,0,1,2,0,0,0,0,0,0,0,0
1,0,0,2,1,0,0,0,2,0,71,0
0,0,5,0,1,0,0,0,3,0,0,0
1,1,1,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,2,0,37,0
0,0,0,0,0,0,1,0,0,0,19,0
0,0,0,2,1,0,0,0,1,0,139,0
1,0,0,1,0,0,0,0,0,0,0,0
0,1,2,0,0,1,0,0,3,0,41,0
1,0,0,0,1,0,1,0,2,0,30,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,2,0,0,0
1,1,1,1,1,0,0,0,2,0,0,0
1,1,1,0,0,0,0,0,1,0,9,0
0,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,1,1,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,1,0,11,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,13,112,0
0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,69,59,0
1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,397,0
0,0,1,2,0,1,0,0,2,113,771,296
0,0,0,1,1,0,0,0,3,0,247,0
1,0,2,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0,173,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,2,0,118,0
0,0,0,2,1,0,0,0,1,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,56,0
0,0,1,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,3,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,1,1,2,119,0,0
1,1,2,0,0,0,0,0,3,36,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,2,0,0,0,0,0,0,242,0
1,0,0,2,0,0,0,0,0,0,17,0
0,0,0,2,1,0,0,0,0,0,1,0
0,1,1,2,1,0,0,0,2,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0
0,1,0,2,1,0,1,0,1,0,38,0
0,0,0,1,0,0,0,0,2,0,446,0
0,1,2,1,1,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,3,0,32,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,3,0,282,0
0,0,2,0,0,0,1,1,0,0,0,0
1,0,0,0,1,0,0,0,2,113,264,0
0,0,2,0,1,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,1,0,3,0,0,0
0,0,2,0,1,0,1,1,3,0,0,0
1,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,1,0,39,0
0,0,2,1,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0
0,1,2,0,0,0,0,0,3,0,0,0
0,0,0,1,1,0,1,0,0,1422,0,0
0,0,1,2,1,1,1,0,1,0,37,0
0,0,0,0,0,0,0,0,0,0,14,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,2,0,56,0
0,0,0,2,0,0,1,0,1,2,23,0
0,0,0,1,1,0,0,0,2,0,0,0
0,1,1,1,0,0,0,0,1,0,29,0
0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,1,0,1,0,87,93
0,0,0,2,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,2,0,0,0
0,0,0,1,1,0,0,0,0,0,103,0
0,0,0,2,0,0,1,0,0,0,108,0
0,0,0,1,1,0,1,0,3,0,31,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,2,0,106,0
0,1,0,2,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,64,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,0,1,1,1,1,1,3,16,90,294
1,0,0,1,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
1,1,4,0,1,0,0,0,1,0,0,0
1,1,1,1,0,0,0,0,2,0,120,0
1,0,2,0,0,0,1,0,3,0,905,0
1,1,1,2,0,1,1,0,1,0,98,318
0,0,2,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,1,0,3,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,4,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,17,0
0,0,0,2,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,0,3,0,90,0
1,0,0,2,0,0,1,0,1,0,263,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,164,0
0,0,0,1,0,0,1,1,1,0,39,0
1,0,1,1,0,0,1,0,2,3100,0,0
1,0,0,2,0,0,1,0,1,0,763,0
0,0,0,2,0,0,0,0,1,0,0,0
0,1,3,1,0,0,1,0,2,34,0,0
1,1,2,0,0,0,1,1,1,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,1,0,0,0,0
0,0,0,2,1,0,1,0,1,0,0,0
0,0,2,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,0,0
0,1,2,0,0,0,0,0,3,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
1,1,2,0,0,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,1,0,185,0
0,1,0,0,0,0,0,0,2,0,321,0
0,1,0,2,0,0,1,0,1,2,224,0
0,1,2,0,0,0,0,0,0,0,0,0
0,1,3,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,1,0,2,0,178,405
0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,1,0,44,0
0,0,1,0,0,0,0,0,2,0,0,0
0,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,31,11,0
0,1,0,0,0,0,0,0,2,9,0,0
0,0,0,2,1,0,0,0,1,0,0,0
1,0,0,2,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,81,0
1,0,1,1,1,0,1,1,1,0,0,0
1,0,1,2,0,0,1,0,1,15,312,0
0,1,0,2,0,0,0,0,0,0,0,0
0,0,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,1,0,0,2,0,0,61
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,0,1,1,0,1,0,2,0,76,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,0,0,1,0,2,0,0,0
1,0,1,1,0,0,0,0,2,43,40,0
0,0,4,1,1,0,0,0,2,0,54,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,2,0,0,1,0,1,0,93,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,2,0,0,0,0,2,0,2,0
0,0,3,2,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0
1,0,2,1,0,0,1,0,2,5,63,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,5,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0
1,1,1,1,0,0,0,0,3,0,0,0
0,1,0,0,1,0,0,0,0,0,28,0
1,0,0,0,0,0,0,0,2,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,2,0,52,0
0,0,3,2,0,0,0,0,1,0,0,0
0,1,4,1,1,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,2,0,0,1,0,2,0,297,0
0,1,0,2,0,0,0,0,0,0,0,0
0,1,4,1,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,30,0
0,0,1,0,0,0,0,0,0,0,3,0
0,0,1,0,0,0,1,0,1,2,0,0
0,1,0,2,1,0,0,0,0,0,67,0
1,1,0,0,0,1,1,0,1,7,468,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,2,1,0,1,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2,0,55,0
0,1,0,2,0,0,1,0,1,0,0,0
0,0,0,2,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,2,0,1,0,0,0,3,0,0,0
1,0,0,0,0,0,1,0,0,258,336,0
0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,3,49,0,0
1,1,1,0,1,1,0,0,1,0,39,70
0,1,0,0,1,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,2,0,0,0
1,1,0,2,0,0,1,0,1,0,205,0
0,0,0,2,0,0,1,1,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,17,0
1,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,1,2,22,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,176,0
0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,1,0,11,0
1,1,0,0,1,0,1,1,2,128,348,0
1,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,2,0,131,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,1,0,1,0,64,0
0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,31,0
0,0,0,2,0,0,0,0,0,0,23,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,92,0
0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,0,0,0,0,0,1,0,49,0
1,0,1,0,0,0,1,1,3,0,99,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
1,1,0,0,1,1,0,0,3,0,207,329
1,0,0,1,0,0,0,0,2,0,262,0
0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,0,0,49,0
0,0,0,0,1,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
1,0,2,0,0,0,1,0,1,0,36,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0
1,1,1,0,0,0,1,1,0,0,0,0
0,0,0,1,1,0,1,0,0,331,0,0
0,0,0,1,0,0,0,0,0,10,146,0
0,0,0,1,0,0,1,0,1,1,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,0,0,0,0,1,0,0,0
1,1,2,0,0,0,1,1,0,0,54,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,2,0,0,0,0,2,0,0,0
1,0,0,2,0,0,0,0,1,0,250,0
1,1,0,2,1,0,0,0,3,48,117,0
0,0,0,0,1,0,0,0,0,0,63,0
0,0,4,2,0,0,1,0,0,6,0,0
1,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,1,0,2,42,0,0
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,83,23,0
0,0,0,2,1,0,1,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,1,0,2,0,0,0
1,0,0,0,1,0,1,0,1,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,147,0
0,0,0,0,0,0,1,1,2,0,50,0
1,1,1,0,0,1,1,0,3,0,0,221
0,0,0,2,0,0,0,0,0,0,63,0
0,0,0,2,0,0,1,0,1,0,36,0
1,0,0,1,1,0,1,0,0,58,61,0
0,0,0,1,0,0,0,0,0,0,31,0
1,0,0,2,1,0,0,0,1,0,716,0
0,0,1,0,0,0,1,0,1,0,0,0
0,0,2,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,3,0,5,0
0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,2,0,45,0
1,0,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,2,0,0,189
0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,2,0,0,0
1,0,0,2,1,0,0,0,0,0,0,0
1,0,2,2,0,0,0,0,2,0,92,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,230,0
0,0,0,1,1,0,1,0,1,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1,0,22,0
1,0,0,0,1,0,0,0,1,0,99,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,2,1,1,0,0,1,0,0,214
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,2,0,0,0
0,1,0,1,1,0,0,0,2,0,688,0
0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,1,0,1,0,0,0,0,0
0,0,0,1,1,0,1,0,1,10,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,2,0,0,1,0,2,0,67,0
0,0,2,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,1,1,0,1,0,2,0,15,0
0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,2,0,0,0,0,1,0,0,0
0,1,1,0,0,0,1,0,3,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,2,0,0,0,0,2,0,124,0
0,1,0,1,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
1,0,0,2,0,0,1,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,1,0,37,0
0,1,0,0,0,1,1,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,71,0
1,1,2,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0
0,1,0,2,1,0,0,0,2,0,73,0
0,0,0,1,1,0,1,0,0,0,0,0
0,1,2,0,0,0,0,0,1,0,62,0
1,0,5,0,0,0,0,0,2,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0
0,0,0,2,0,0,1,0,1,0,32,0
0,0,0,2,0,0,0,0,1,0,156,0
0,0,1,0,1,0,0,0,0,0,11,0
0,0,1,1,0,0,0,0,1,0,0,0
1,0,3,1,1,0,0,0,3,0,0,0
1,0,0,0,1,1,1,0,1,0,118,346
0,0,0,2,0,0,0,0,0,0,20,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,0,0,0,0,0,3,0,0,0
0,0,1,2,0,0,0,0,1,0,0,0
0,0,2,0,1,0,1,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,1,1,0,0,71,0
0,0,0,2,1,0,0,0,1,0,0,0
0,0,0,2,0,0,1,0,1,0,0,0
0,0,1,1,0,0,1,0,1,0,388,0
1,1,1,1,0,0,1,1,3,0,0,0
0,0,0,0,1,0,0,0,0,0,89,0
0,0,0,2,1,0,0,0,2,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0
1,0,2,2,0,1,0,0,1,0,205,317
0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0
1,0,2,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,1,1,1,0,197,0
0,0,2,0,0,0,0,0,2,0,0,0
0,0,0,2,1,0,0,0,1,0,91,0
0,0,0,2,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,2,1,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0
1,1,0,1,1,0,0,0,2,0,104,0
1,0,1,2,1,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,1,0,0,0
1,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,4,0
1,1,1,0,0,0,1,0,2,0,476,0
0,1,0,2,1,0,0,0,0,0,72,0
1,1,1,2,0,1,1,0,3,0,85,266
